Ruta,Label
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (728).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (958).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (152).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (73).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (394).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (603).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (511).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (171).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1074).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1096).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (713).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (750).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (404).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (174).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (201).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (158).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (120).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1029).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (780).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (739).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (6).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (251).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (565).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (444).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1066).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (199).JPG,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (43).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (187).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (517).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (858).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (732).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (133).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (690).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (830).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (188).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (252).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (434).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (243).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1072).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (505).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (224).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (264).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (351).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (905).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (866).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (649).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (136).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (593).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (216).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (263).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1039).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (460).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1009).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (923).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1017).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1077).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (148).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (30).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (938).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (541).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (468).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (582).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (223).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (641).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (912).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (153).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (658).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (83).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (477).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (633).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (639).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1052).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (807).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (269).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (266).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (76).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1148).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (612).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (890).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (366).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (616).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (826).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1092).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (465).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (205).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (61).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (233).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1136).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (673).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (786).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1058).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1027).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (794).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (948).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (712).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (910).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (130).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (653).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (897).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (945).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (685).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1119).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (884).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (339).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1065).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (200).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (59).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (387).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (478).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1139).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (473).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (543).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (435).JPG,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (864).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (375).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (21).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (426).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (917).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (344).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (45).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (779).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1059).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (627).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1155).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (904).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (156).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (169).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (516).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (501).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (503).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (934).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (123).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (648).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (882).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (759).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (680).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (12).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (127).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (567).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (512).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (475).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1073).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (740).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1140).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (990).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (787).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (121).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (749).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (208).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (537).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (184).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (360).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (424).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (900).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1044).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (887).JPG,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (956).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (284).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (551).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (761).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (431).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (522).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (535).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (160).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (492).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (198).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (664).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (99).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (839).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1034).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (583).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1086).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (122).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (791).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (957).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (161).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (898).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1132).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (168).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (92).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (1161).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (659).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___healthy\image (682).jpg,Corn_healthy
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (647).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (961).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (954).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (325).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (625).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (387).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (426).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (251).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (84).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (596).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (665).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (917).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (635).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (691).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (683).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (144).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (583).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (350).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (80).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (310).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (900).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (975).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (342).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (805).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (911).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (1).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (210).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (546).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (686).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (645).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (331).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (394).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (526).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (644).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (89).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (60).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (201).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (324).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (185).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (66).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (855).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (320).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (976).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (682).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (643).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (124).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (274).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (31).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (549).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (608).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (136).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (656).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (142).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (795).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (109).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (871).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (861).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (253).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (476).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (787).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (838).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (826).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (572).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (966).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (368).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (519).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (196).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (480).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (452).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (240).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (349).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (770).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (298).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (223).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (314).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (668).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (866).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (23).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (336).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (981).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (229).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (632).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (554).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (416).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (619).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (45).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (932).jpg,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (715).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (158).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (827).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (76).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (123).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (833).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (518).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (834).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (147).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (936).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (832).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (28).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (417).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (421).JPG,Corn_northern
Plant_leave_diseases_dataset_without_augmentation/Corn___Northern_Leaf_Blight\image (475).JPG,Corn_northern
